sqrt_s,ReOmega_11,ImOmega_11,ReOmega_12,ImOmega_12,ReOmega_21,ImOmega_21,ReOmega_22,ImOmega_22
2.634420,-0.249779,0.086482,0.109749,-0.060877,0.173440,-0.074635,-0.363670,0.121158
2.635440,-0.249566,0.086312,0.109660,-0.060757,0.173289,-0.074486,-0.363355,0.120919
2.635930,-0.249463,0.086230,0.109618,-0.060700,0.173216,-0.074414,-0.363202,0.120803
2.636950,-0.249252,0.086061,0.109529,-0.060581,0.173066,-0.074265,-0.362888,0.120564
2.638630,-0.248901,0.085782,0.109383,-0.060384,0.172817,-0.074019,-0.362368,0.120170
2.640750,-0.248459,0.085430,0.109199,-0.060137,0.172503,-0.073710,-0.361713,0.119675
2.643020,-0.247987,0.085056,0.109002,-0.059873,0.172167,-0.073381,-0.361012,0.119147
2.645150,-0.247547,0.084708,0.108818,-0.059628,0.171854,-0.073075,-0.360360,0.118657
2.646830,-0.247199,0.084434,0.108672,-0.059435,0.171607,-0.072833,-0.359844,0.118270
2.647840,-0.246989,0.084268,0.108585,-0.059319,0.171457,-0.072688,-0.359533,0.118037
2.648330,-0.246887,0.084188,0.108542,-0.059263,0.171385,-0.072618,-0.359382,0.117924
2.649350,-0.246678,0.084024,0.108454,-0.059147,0.171236,-0.072473,-0.359071,0.117692
2.651030,-0.246331,0.083752,0.108309,-0.058955,0.170990,-0.072234,-0.358558,0.117309
2.653150,-0.245895,0.083410,0.108126,-0.058715,0.170679,-0.071933,-0.357910,0.116827
2.655430,-0.245428,0.083046,0.107930,-0.058458,0.170347,-0.071613,-0.357218,0.116313
2.657550,-0.244993,0.082707,0.107748,-0.058220,0.170037,-0.071315,-0.356574,0.115836
2.659230,-0.244649,0.082440,0.107603,-0.058032,0.169793,-0.071081,-0.356064,0.115460
2.660240,-0.244442,0.082280,0.107516,-0.057919,0.169645,-0.070939,-0.355757,0.115233
2.660740,-0.244341,0.082202,0.107474,-0.057864,0.169573,-0.070871,-0.355608,0.115124
2.661750,-0.244134,0.082042,0.107387,-0.057751,0.169426,-0.070730,-0.355301,0.114898
2.663430,-0.243791,0.081777,0.107242,-0.057565,0.169182,-0.070497,-0.354793,0.114525
2.665550,-0.243360,0.081444,0.107061,-0.057331,0.168875,-0.070205,-0.354154,0.114056
2.667830,-0.242898,0.081090,0.106866,-0.057081,0.168546,-0.069893,-0.353470,0.113556
2.669950,-0.242468,0.080760,0.106685,-0.056849,0.168240,-0.069604,-0.352834,0.113092
2.671630,-0.242128,0.080500,0.106541,-0.056666,0.167998,-0.069376,-0.352330,0.112726
2.672650,-0.241923,0.080344,0.106455,-0.056556,0.167852,-0.069238,-0.352027,0.112506
2.673140,-0.241824,0.080268,0.106413,-0.056502,0.167781,-0.069172,-0.351880,0.112399
2.674150,-0.241619,0.080112,0.106326,-0.056392,0.167636,-0.069035,-0.351577,0.112179
2.675840,-0.241281,0.079855,0.106183,-0.056211,0.167395,-0.068808,-0.351075,0.111817
2.677960,-0.240854,0.079531,0.106003,-0.055983,0.167091,-0.068524,-0.350444,0.111361
2.680230,-0.240398,0.079186,0.105810,-0.055740,0.166766,-0.068221,-0.349768,0.110874
2.682350,-0.239973,0.078866,0.105630,-0.055514,0.166463,-0.067939,-0.349139,0.110423
2.684040,-0.239637,0.078613,0.105488,-0.055336,0.166224,-0.067717,-0.348642,0.110066
2.685050,-0.239435,0.078460,0.105402,-0.055228,0.166079,-0.067584,-0.348342,0.109852
2.685540,-0.239337,0.078387,0.105360,-0.055177,0.166009,-0.067519,-0.348197,0.109748
2.686560,-0.239134,0.078235,0.105274,-0.055070,0.165865,-0.067386,-0.347898,0.109534
2.688240,-0.238800,0.077984,0.105132,-0.054893,0.165627,-0.067166,-0.347403,0.109181
2.690360,-0.238378,0.077669,0.104953,-0.054671,0.165326,-0.066889,-0.346779,0.108738
2.692640,-0.237927,0.077333,0.104761,-0.054434,0.165005,-0.066594,-0.346112,0.108264
2.694760,-0.237508,0.077021,0.104583,-0.054214,0.164705,-0.066320,-0.345491,0.107825
2.696440,-0.237175,0.076775,0.104442,-0.054041,0.164469,-0.066104,-0.345000,0.107478
2.697450,-0.236975,0.076627,0.104357,-0.053936,0.164326,-0.065974,-0.344704,0.107270
2.697950,-0.236878,0.076555,0.104315,-0.053886,0.164257,-0.065911,-0.344560,0.107169
2.698960,-0.236678,0.076408,0.104230,-0.053782,0.164114,-0.065782,-0.344264,0.106961
2.700640,-0.236348,0.076164,0.104089,-0.053610,0.163879,-0.065567,-0.343775,0.106617
2.702760,-0.235931,0.075857,0.103912,-0.053394,0.163581,-0.065298,-0.343159,0.106185
2.705040,-0.235486,0.075530,0.103721,-0.053163,0.163264,-0.065011,-0.342500,0.105725
2.707160,-0.235071,0.075227,0.103544,-0.052949,0.162968,-0.064745,-0.341887,0.105297
2.708840,-0.234743,0.074987,0.103404,-0.052780,0.162734,-0.064535,-0.341402,0.104960
2.709860,-0.234545,0.074843,0.103320,-0.052679,0.162593,-0.064408,-0.341110,0.104757
2.710350,-0.234449,0.074773,0.103279,-0.052629,0.162524,-0.064347,-0.340968,0.104659
2.711360,-0.234252,0.074629,0.103194,-0.052528,0.162383,-0.064221,-0.340676,0.104456
2.713040,-0.233925,0.074392,0.103055,-0.052361,0.162150,-0.064013,-0.340193,0.104122
2.715170,-0.233514,0.074093,0.102878,-0.052150,0.161857,-0.063751,-0.339585,0.103702
2.717440,-0.233073,0.073775,0.102690,-0.051926,0.161542,-0.063472,-0.338934,0.103253
2.719560,-0.232663,0.073480,0.102514,-0.051717,0.161250,-0.063213,-0.338329,0.102837
2.721240,-0.232339,0.073246,0.102375,-0.051553,0.161019,-0.063008,-0.337850,0.102509
2.722260,-0.232144,0.073106,0.102291,-0.051454,0.160879,-0.062885,-0.337561,0.102312
2.722750,-0.232049,0.073038,0.102251,-0.051406,0.160811,-0.062825,-0.337421,0.102216
2.723770,-0.231854,0.072898,0.102167,-0.051307,0.160672,-0.062703,-0.337133,0.102019
2.725450,-0.231531,0.072667,0.102028,-0.051144,0.160442,-0.062500,-0.336656,0.101693
2.727570,-0.231125,0.072376,0.101854,-0.050939,0.160151,-0.062245,-0.336055,0.101285
2.729840,-0.230690,0.072066,0.101667,-0.050721,0.159841,-0.061974,-0.335413,0.100848
2.731970,-0.230285,0.071779,0.101493,-0.050518,0.159552,-0.061721,-0.334815,0.100443
2.733650,-0.229965,0.071552,0.101355,-0.050358,0.159323,-0.061522,-0.334342,0.100124
2.734660,-0.229772,0.071415,0.101272,-0.050261,0.159185,-0.061403,-0.334057,0.099932
2.735150,-0.229678,0.071349,0.101232,-0.050215,0.159118,-0.061345,-0.333919,0.099838
2.736170,-0.229485,0.071213,0.101149,-0.050119,0.158981,-0.061225,-0.333634,0.099647
2.737850,-0.229166,0.070988,0.101011,-0.049960,0.158753,-0.061028,-0.333163,0.099330
2.739970,-0.228765,0.070705,0.100838,-0.049760,0.158466,-0.060780,-0.332570,0.098932
2.742250,-0.228335,0.070403,0.100653,-0.049548,0.158159,-0.060516,-0.331935,0.098507
2.744370,-0.227935,0.070123,0.100480,-0.049350,0.157873,-0.060270,-0.331345,0.098113
2.746050,-0.227619,0.069902,0.100344,-0.049194,0.157647,-0.060077,-0.330878,0.097802
2.747060,-0.227428,0.069769,0.100261,-0.049100,0.157511,-0.059960,-0.330597,0.097615
2.747560,-0.227335,0.069705,0.100221,-0.049055,0.157445,-0.059904,-0.330460,0.097525
2.748570,-0.227145,0.069572,0.100139,-0.048961,0.157309,-0.059788,-0.330179,0.097338
2.750250,-0.226830,0.069353,0.100003,-0.048807,0.157084,-0.059596,-0.329714,0.097030
2.752370,-0.226433,0.069078,0.099831,-0.048612,0.156800,-0.059355,-0.329129,0.096643
2.754650,-0.226009,0.068784,0.099647,-0.048405,0.156497,-0.059097,-0.328502,0.096229
2.756770,-0.225614,0.068511,0.099476,-0.048213,0.156215,-0.058859,-0.327919,0.095846
2.758450,-0.225301,0.068296,0.099341,-0.048061,0.155991,-0.058670,-0.327458,0.095543
2.759470,-0.225113,0.068167,0.099260,-0.047969,0.155857,-0.058557,-0.327180,0.095361
2.759960,-0.225021,0.068104,0.099220,-0.047925,0.155792,-0.058502,-0.327045,0.095272
2.760970,-0.224833,0.067975,0.099138,-0.047834,0.155657,-0.058389,-0.326768,0.095091
2.762660,-0.224522,0.067762,0.099003,-0.047683,0.155435,-0.058202,-0.326309,0.094791
2.764780,-0.224130,0.067493,0.098834,-0.047494,0.155155,-0.057967,-0.325731,0.094414
2.767050,-0.223711,0.067207,0.098651,-0.047292,0.154855,-0.057717,-0.325112,0.094011
2.769170,-0.223321,0.066942,0.098482,-0.047105,0.154576,-0.057485,-0.324537,0.093638
2.770860,-0.223012,0.066732,0.098348,-0.046957,0.154355,-0.057301,-0.324082,0.093343
2.771870,-0.222826,0.066606,0.098267,-0.046868,0.154222,-0.057191,-0.323807,0.093166
2.772360,-0.222736,0.066545,0.098228,-0.046825,0.154158,-0.057138,-0.323674,0.093080
2.773380,-0.222550,0.066420,0.098147,-0.046736,0.154025,-0.057028,-0.323400,0.092903
2.775060,-0.222243,0.066212,0.098013,-0.046590,0.153805,-0.056846,-0.322947,0.092611
2.777180,-0.221855,0.065951,0.097845,-0.046406,0.153528,-0.056618,-0.322376,0.092244
2.779460,-0.221441,0.065672,0.097665,-0.046209,0.153232,-0.056374,-0.321766,0.091852
2.781580,-0.221056,0.065414,0.097497,-0.046026,0.152956,-0.056148,-0.321197,0.091489
2.783260,-0.220751,0.065210,0.097364,-0.045882,0.152738,-0.055969,-0.320748,0.091202
2.784270,-0.220567,0.065087,0.097284,-0.045796,0.152607,-0.055862,-0.320477,0.091029
2.784770,-0.220478,0.065028,0.097245,-0.045754,0.152543,-0.055810,-0.320346,0.090945
2.785780,-0.220295,0.064905,0.097165,-0.045667,0.152412,-0.055703,-0.320075,0.090773
2.787460,-0.219991,0.064703,0.097032,-0.045524,0.152195,-0.055526,-0.319628,0.090489
2.789580,-0.219609,0.064449,0.096866,-0.045345,0.151921,-0.055303,-0.319064,0.090132
2.791860,-0.219199,0.064178,0.096687,-0.045153,0.151629,-0.055066,-0.318462,0.089750
2.793980,-0.218819,0.063926,0.096521,-0.044976,0.151356,-0.054846,-0.317901,0.089396
2.795660,-0.218518,0.063727,0.096389,-0.044836,0.151141,-0.054672,-0.317457,0.089117
2.796680,-0.218336,0.063608,0.096310,-0.044751,0.151011,-0.054568,-0.317190,0.088949
2.797170,-0.218248,0.063550,0.096271,-0.044710,0.150948,-0.054517,-0.317060,0.088867
2.798180,-0.218067,0.063430,0.096192,-0.044626,0.150819,-0.054413,-0.316793,0.088700
2.799860,-0.217767,0.063233,0.096061,-0.044487,0.150604,-0.054241,-0.316351,0.088423
2.801990,-0.217390,0.062986,0.095896,-0.044312,0.150334,-0.054025,-0.315795,0.088075
2.804260,-0.216985,0.062722,0.095719,-0.044126,0.150045,-0.053794,-0.315200,0.087704
2.806380,-0.216610,0.062477,0.095554,-0.043952,0.149776,-0.053580,-0.314646,0.087359
2.808060,-0.216312,0.062283,0.095424,-0.043816,0.149563,-0.053410,-0.314208,0.087087
2.809080,-0.216133,0.062167,0.095345,-0.043734,0.149435,-0.053309,-0.313944,0.086923
2.809570,-0.216046,0.062110,0.095307,-0.043694,0.149373,-0.053259,-0.313816,0.086844
2.810590,-0.215867,0.061994,0.095229,-0.043612,0.149245,-0.053158,-0.313553,0.086681
2.812270,-0.215571,0.061803,0.095099,-0.043476,0.149033,-0.052990,-0.313117,0.086411
2.814390,-0.215198,0.061561,0.094936,-0.043306,0.148766,-0.052780,-0.312568,0.086073
2.816660,-0.214799,0.061304,0.094760,-0.043124,0.148480,-0.052555,-0.311980,0.085711
2.818790,-0.214428,0.061066,0.094597,-0.042956,0.148215,-0.052346,-0.311434,0.085375
2.820470,-0.214134,0.060877,0.094468,-0.042823,0.148004,-0.052182,-0.311001,0.085111
2.821480,-0.213957,0.060764,0.094391,-0.042743,0.147878,-0.052083,-0.310741,0.084951
2.821970,-0.213871,0.060709,0.094353,-0.042704,0.147816,-0.052035,-0.310614,0.084874
2.822990,-0.213694,0.060596,0.094275,-0.042624,0.147690,-0.051936,-0.310354,0.084715
2.824670,-0.213402,0.060409,0.094147,-0.042492,0.147481,-0.051773,-0.309924,0.084452
2.826790,-0.213034,0.060174,0.093985,-0.042326,0.147217,-0.051568,-0.309382,0.084123
2.829070,-0.212640,0.059923,0.093811,-0.042149,0.146935,-0.051349,-0.308802,0.083771
2.831190,-0.212273,0.059691,0.093650,-0.041985,0.146672,-0.051146,-0.308262,0.083444
2.832870,-0.211983,0.059507,0.093522,-0.041855,0.146465,-0.050986,-0.307836,0.083186
2.833880,-0.211808,0.059397,0.093445,-0.041777,0.146340,-0.050889,-0.307578,0.083031
2.834380,-0.211723,0.059343,0.093408,-0.041739,0.146279,-0.050842,-0.307454,0.082955
2.835390,-0.211549,0.059233,0.093331,-0.041661,0.146154,-0.050746,-0.307197,0.082801
2.837070,-0.211260,0.059051,0.093204,-0.041533,0.145947,-0.050588,-0.306772,0.082545
2.839190,-0.210896,0.058823,0.093044,-0.041371,0.145687,-0.050388,-0.306237,0.082224
2.841470,-0.210507,0.058579,0.092872,-0.041199,0.145409,-0.050175,-0.305665,0.081881
2.843590,-0.210145,0.058352,0.092712,-0.041039,0.145149,-0.049977,-0.305132,0.081563
2.845270,-0.209859,0.058173,0.092586,-0.040913,0.144944,-0.049821,-0.304711,0.081311
2.846290,-0.209686,0.058066,0.092510,-0.040837,0.144821,-0.049727,-0.304457,0.081160
2.846780,-0.209603,0.058014,0.092473,-0.040800,0.144761,-0.049682,-0.304334,0.081087
2.847790,-0.209430,0.057906,0.092397,-0.040724,0.144637,-0.049588,-0.304080,0.080936
2.849480,-0.209145,0.057729,0.092271,-0.040599,0.144433,-0.049433,-0.303661,0.080687
2.851600,-0.208786,0.057506,0.092112,-0.040441,0.144176,-0.049239,-0.303133,0.080374
2.853870,-0.208402,0.057269,0.091942,-0.040273,0.143901,-0.049032,-0.302568,0.080041
2.855990,-0.208044,0.057048,0.091784,-0.040118,0.143645,-0.048839,-0.302042,0.079730
2.857680,-0.207761,0.056874,0.091659,-0.039994,0.143443,-0.048687,-0.301626,0.079486
2.858690,-0.207591,0.056769,0.091584,-0.039920,0.143321,-0.048596,-0.301376,0.079339
2.859180,-0.207508,0.056718,0.091547,-0.039885,0.143261,-0.048552,-0.301254,0.079267
2.860200,-0.207338,0.056614,0.091472,-0.039811,0.143140,-0.048460,-0.301004,0.079120
2.861880,-0.207057,0.056441,0.091347,-0.039689,0.142938,-0.048310,-0.300590,0.078878
2.864000,-0.206702,0.056224,0.091190,-0.039535,0.142684,-0.048121,-0.300069,0.078573
2.866280,-0.206323,0.055992,0.091022,-0.039372,0.142412,-0.047919,-0.299511,0.078248
2.868400,-0.205970,0.055777,0.090866,-0.039220,0.142160,-0.047731,-0.298992,0.077946
2.870080,-0.205690,0.055608,0.090742,-0.039100,0.141960,-0.047583,-0.298582,0.077708
2.871090,-0.205522,0.055505,0.090667,-0.039028,0.141839,-0.047494,-0.298335,0.077564
2.871590,-0.205440,0.055456,0.090631,-0.038993,0.141781,-0.047451,-0.298215,0.077495
2.872600,-0.205272,0.055354,0.090557,-0.038921,0.141660,-0.047362,-0.297968,0.077352
2.874280,-0.204994,0.055186,0.090433,-0.038802,0.141461,-0.047216,-0.297559,0.077116
2.876400,-0.204644,0.054975,0.090278,-0.038652,0.141211,-0.047031,-0.297045,0.076819
2.878680,-0.204270,0.054749,0.090112,-0.038493,0.140942,-0.046835,-0.296494,0.076502
2.880800,-0.203921,0.054539,0.089957,-0.038345,0.140693,-0.046652,-0.295982,0.076208
2.882480,-0.203645,0.054374,0.089835,-0.038228,0.140495,-0.046508,-0.295577,0.075976
2.883500,-0.203479,0.054275,0.089761,-0.038158,0.140376,-0.046421,-0.295333,0.075836
2.883990,-0.203399,0.054226,0.089725,-0.038124,0.140319,-0.046379,-0.295215,0.075768
2.885000,-0.203233,0.054127,0.089651,-0.038054,0.140200,-0.046293,-0.294971,0.075629
2.886680,-0.202958,0.053963,0.089529,-0.037938,0.140003,-0.046150,-0.294568,0.075399
2.888810,-0.202612,0.053757,0.089376,-0.037792,0.139756,-0.045971,-0.294060,0.075110
2.891080,-0.202243,0.053538,0.089211,-0.037637,0.139491,-0.045779,-0.293517,0.074801
2.893200,-0.201898,0.053333,0.089058,-0.037492,0.139244,-0.045601,-0.293011,0.074514
2.894880,-0.201626,0.053172,0.088937,-0.037379,0.139049,-0.045461,-0.292611,0.074288
2.895900,-0.201462,0.053075,0.088864,-0.037310,0.138932,-0.045377,-0.292370,0.074152
2.896390,-0.201383,0.053028,0.088829,-0.037277,0.138875,-0.045336,-0.292253,0.074086
2.897410,-0.201219,0.052932,0.088756,-0.037209,0.138758,-0.045252,-0.292013,0.073951
2.899090,-0.200948,0.052772,0.088635,-0.037096,0.138564,-0.045112,-0.291615,0.073726
2.901210,-0.200606,0.052571,0.088483,-0.036954,0.138319,-0.044938,-0.291114,0.073445
2.903480,-0.200241,0.052357,0.088320,-0.036803,0.138058,-0.044751,-0.290577,0.073144
2.905610,-0.199901,0.052158,0.088169,-0.036662,0.137814,-0.044578,-0.290079,0.072865
2.907290,-0.199633,0.052001,0.088049,-0.036551,0.137622,-0.044441,-0.289684,0.072644
2.908300,-0.199471,0.051907,0.087977,-0.036484,0.137506,-0.044359,-0.289446,0.072512
2.908790,-0.199392,0.051861,0.087942,-0.036452,0.137449,-0.044319,-0.289331,0.072447
2.909810,-0.199230,0.051767,0.087870,-0.036385,0.137334,-0.044237,-0.289093,0.072315
2.911490,-0.198963,0.051611,0.087750,-0.036275,0.137142,-0.044102,-0.288701,0.072097
2.913610,-0.198626,0.051416,0.087600,-0.036137,0.136901,-0.043931,-0.288206,0.071822
2.915890,-0.198265,0.051207,0.087439,-0.035989,0.136642,-0.043750,-0.287677,0.071529
2.918010,-0.197930,0.051013,0.087289,-0.035852,0.136402,-0.043581,-0.287184,0.071257
2.919690,-0.197664,0.050860,0.087171,-0.035744,0.136212,-0.043448,-0.286795,0.071043
2.920700,-0.197504,0.050768,0.087099,-0.035679,0.136098,-0.043368,-0.286560,0.070914
2.921200,-0.197427,0.050723,0.087065,-0.035648,0.136042,-0.043329,-0.286446,0.070851
2.922210,-0.197267,0.050632,0.086993,-0.035583,0.135928,-0.043249,-0.286212,0.070722
2.923890,-0.197003,0.050480,0.086875,-0.035476,0.135738,-0.043117,-0.285824,0.070509
2.926010,-0.196670,0.050289,0.086726,-0.035341,0.135500,-0.042951,-0.285336,0.070242
2.928290,-0.196314,0.050086,0.086567,-0.035197,0.135245,-0.042774,-0.284814,0.069956
2.930410,-0.195983,0.049897,0.086419,-0.035063,0.135008,-0.042610,-0.284328,0.069691
2.932090,-0.195721,0.049748,0.086302,-0.034958,0.134820,-0.042480,-0.283943,0.069482
2.933110,-0.195563,0.049658,0.086231,-0.034895,0.134707,-0.042402,-0.283712,0.069356
2.933600,-0.195487,0.049615,0.086197,-0.034864,0.134652,-0.042365,-0.283599,0.069295
2.934610,-0.195329,0.049525,0.086127,-0.034801,0.134539,-0.042287,-0.283368,0.069170
2.936300,-0.195068,0.049377,0.086010,-0.034696,0.134353,-0.042158,-0.282986,0.068962
2.938420,-0.194740,0.049192,0.085863,-0.034565,0.134117,-0.041997,-0.282504,0.068701
2.940690,-0.194388,0.048993,0.085706,-0.034425,0.133866,-0.041824,-0.281988,0.068423
2.942810,-0.194061,0.048809,0.085559,-0.034294,0.133632,-0.041664,-0.281509,0.068165
2.944500,-0.193802,0.048664,0.085443,-0.034192,0.133446,-0.041538,-0.281129,0.067961
2.945510,-0.193646,0.048577,0.085373,-0.034130,0.133335,-0.041462,-0.280901,0.067838
2.946000,-0.193571,0.048534,0.085339,-0.034100,0.133281,-0.041425,-0.280790,0.067779
2.947020,-0.193415,0.048447,0.085270,-0.034038,0.133169,-0.041349,-0.280561,0.067657
2.948700,-0.193158,0.048303,0.085154,-0.033937,0.132985,-0.041224,-0.280184,0.067455
2.950820,-0.192833,0.048122,0.085009,-0.033808,0.132752,-0.041067,-0.279708,0.067201
2.953100,-0.192486,0.047928,0.084853,-0.033672,0.132504,-0.040899,-0.279199,0.066929
2.955220,-0.192164,0.047749,0.084708,-0.033545,0.132273,-0.040743,-0.278726,0.066678
2.956900,-0.191908,0.047607,0.084594,-0.033445,0.132090,-0.040620,-0.278352,0.066479
2.957910,-0.191754,0.047522,0.084525,-0.033385,0.131980,-0.040545,-0.278126,0.066359
2.958410,-0.191680,0.047481,0.084491,-0.033355,0.131926,-0.040510,-0.278017,0.066301
2.959420,-0.191526,0.047396,0.084422,-0.033295,0.131816,-0.040436,-0.277791,0.066182
2.961100,-0.191272,0.047255,0.084308,-0.033196,0.131634,-0.040314,-0.277419,0.065985
2.963220,-0.190952,0.047079,0.084164,-0.033071,0.131405,-0.040160,-0.276949,0.065738
2.965500,-0.190609,0.046891,0.084011,-0.032938,0.131159,-0.039997,-0.276447,0.065474
2.967620,-0.190290,0.046716,0.083867,-0.032814,0.130931,-0.039845,-0.275980,0.065228
2.969300,-0.190038,0.046578,0.083754,-0.032717,0.130751,-0.039725,-0.275610,0.065034
2.970320,-0.189886,0.046494,0.083686,-0.032658,0.130642,-0.039653,-0.275388,0.064918
2.970810,-0.189812,0.046454,0.083653,-0.032629,0.130589,-0.039618,-0.275280,0.064862
2.971820,-0.189661,0.046371,0.083585,-0.032571,0.130481,-0.039546,-0.275057,0.064745
2.973500,-0.189410,0.046234,0.083472,-0.032474,0.130301,-0.039427,-0.274689,0.064553
2.975630,-0.189094,0.046062,0.083330,-0.032352,0.130074,-0.039277,-0.274226,0.064312
2.977900,-0.188755,0.045879,0.083178,-0.032223,0.129832,-0.039118,-0.273731,0.064054
2.980020,-0.188441,0.045708,0.083036,-0.032102,0.129607,-0.038970,-0.273270,0.063815
2.981700,-0.188192,0.045574,0.082924,-0.032007,0.129429,-0.038853,-0.272905,0.063627
2.982720,-0.188042,0.045492,0.082856,-0.031950,0.129321,-0.038783,-0.272685,0.063513
2.983210,-0.187969,0.045453,0.082824,-0.031922,0.129269,-0.038748,-0.272578,0.063458
2.984230,-0.187819,0.045372,0.082756,-0.031865,0.129162,-0.038678,-0.272359,0.063345
2.985910,-0.187572,0.045239,0.082645,-0.031770,0.128985,-0.038562,-0.271996,0.063157
2.988030,-0.187259,0.045071,0.082504,-0.031652,0.128761,-0.038417,-0.271539,0.062922
2.990300,-0.186926,0.044892,0.082354,-0.031525,0.128522,-0.038261,-0.271050,0.062671
2.992430,-0.186615,0.044726,0.082214,-0.031408,0.128300,-0.038117,-0.270595,0.062438
2.994110,-0.186369,0.044595,0.082103,-0.031315,0.128124,-0.038003,-0.270235,0.062254
2.995120,-0.186221,0.044516,0.082037,-0.031259,0.128018,-0.037935,-0.270018,0.062143
2.995610,-0.186149,0.044477,0.082004,-0.031232,0.127966,-0.037901,-0.269913,0.062090
2.996630,-0.186001,0.044399,0.081938,-0.031176,0.127861,-0.037833,-0.269696,0.061979
2.998310,-0.185757,0.044269,0.081827,-0.031084,0.127685,-0.037720,-0.269338,0.061797
3.000430,-0.185449,0.044105,0.081688,-0.030969,0.127465,-0.037578,-0.268886,0.061567
3.002710,-0.185119,0.043930,0.081540,-0.030845,0.127229,-0.037427,-0.268404,0.061323
3.004830,-0.184812,0.043768,0.081402,-0.030731,0.127009,-0.037286,-0.267955,0.061095
3.006510,-0.184570,0.043640,0.081292,-0.030640,0.126836,-0.037175,-0.267599,0.060916
3.007520,-0.184424,0.043563,0.081226,-0.030586,0.126731,-0.037109,-0.267385,0.060808
3.008020,-0.184353,0.043526,0.081194,-0.030559,0.126680,-0.037076,-0.267281,0.060756
3.009030,-0.184207,0.043449,0.081128,-0.030505,0.126576,-0.037010,-0.267068,0.060648
3.010710,-0.183965,0.043322,0.081019,-0.030415,0.126403,-0.036900,-0.266714,0.060470
3.012830,-0.183661,0.043163,0.080882,-0.030302,0.126185,-0.036761,-0.266269,0.060247
